RDM Export File,,,,,,,,,,,,,,,,,,
120,-97.45397253,31.64919011,216.9,2.75,5.24,95.67,-97.45397733,31.64918517,216.9,0,5.17,96.18,-97.45398214,31.64918023,216.9,-2.75,5.34,95.89
121,-97.45397253,31.64919011,216.9,2.75,5.26,95.67,-97.45397733,31.64918517,216.9,0,5.22,96.19,-97.45398214,31.64918023,216.9,-2.75,5.31,95.89
122,-97.45397253,31.64919011,216.9,2.75,5.28,95.69,-97.45397733,31.64918517,216.9,0,5.24,96.17,-97.45398214,31.64918023,216.9,-2.75,5.25,95.86
123,-97.45397253,31.64919011,216.9,2.75,5.24,95.68,-97.45397733,31.64918517,216.9,0,5.16,96.25,-97.45398214,31.64918023,216.9,-2.75,5.28,95.85
124,-97.45397253,31.64919011,216.9,2.75,5.18,95.65,-97.45397733,31.64918517,216.9,0,5.19,96.31,-97.45398214,31.64918023,216.9,-2.75,5.22,95.86
125,-97.45397253,31.64919011,216.9,2.75,5.25,95.65,-97.45397733,31.64918517,216.9,0,5.17,96.27,-97.45398214,31.64918023,216.9,-2.75,5.27,95.82
126,-97.45397253,31.64919011,216.9,2.75,5.26,95.66,-97.45397733,31.64918517,216.9,0,5.2,96.27,-97.45398214,31.64918023,216.9,-2.75,5.29,95.76
127,-97.45397253,31.64919011,216.9,2.75,5.25,95.66,-97.45397733,31.64918517,216.9,0,5.22,96.27,-97.45398214,31.64918023,216.9,-2.75,5.29,95.72
128,-97.45397253,31.64919011,216.9,2.75,5.28,95.67,-97.45397733,31.64918517,216.9,0,5.19,96.26,-97.45398214,31.64918023,216.9,-2.75,5.31,95.65
129,-97.45397253,31.64919011,216.9,2.75,5.26,95.71,-97.45397733,31.64918517,216.9,0,5.21,96.13,-97.45398214,31.64918023,216.9,-2.75,5.33,95.55
130,-97.45397253,31.64919011,216.9,2.75,5.2,95.72,-97.45397733,31.64918517,216.9,0,5.17,96.12,-97.45398214,31.64918023,216.9,-2.75,5.35,95.53
131,-97.45397253,31.64919011,216.9,2.75,5.25,95.7,-97.45397733,31.64918517,216.9,0,5.17,96.14,-97.45398214,31.64918023,216.9,-2.75,5.33,95.54
132,-97.45397253,31.64919011,216.9,2.75,5.26,95.65,-97.45397733,31.64918517,216.9,0,5.19,96.13,-97.45398214,31.64918023,216.9,-2.75,5.37,95.55
133,-97.45397253,31.64919011,216.9,2.75,5.25,95.62,-97.45397733,31.64918517,216.9,0,5.18,96.13,-97.45398214,31.64918023,216.9,-2.75,5.37,95.56
134,-97.45397253,31.64919011,216.9,2.75,5.32,95.63,-97.45397733,31.64918517,216.9,0,5.22,96.13,-97.45398214,31.64918023,216.9,-2.75,5.27,95.54
135,-97.45397253,31.64919011,216.9,2.75,5.32,95.65,-97.45397733,31.64918517,216.9,0,5.22,96.11,-97.45398214,31.64918023,216.9,-2.75,5.22,95.49
136,-97.45397253,31.64919011,216.9,2.75,5.22,95.66,-97.45397733,31.64918517,216.9,0,5.21,96.11,-97.45398214,31.64918023,216.9,-2.75,5.21,95.49
137,-97.45397253,31.64919011,216.9,2.75,5.28,95.65,-97.45397733,31.64918517,216.9,0,5.19,96.12,-97.45398214,31.64918023,216.9,-2.75,5.28,95.49
138,-97.45397253,31.64919011,216.9,2.75,5.26,95.64,-97.45397733,31.64918517,216.9,0,5.2,96.12,-97.45398214,31.64918023,216.9,-2.75,5.24,95.48
139,-97.45397253,31.64919011,216.9,2.75,5.24,95.66,-97.45397733,31.64918517,216.9,0,5.16,96.09,-97.45398214,31.64918023,216.9,-2.75,5.24,95.45
140,-97.45397253,31.64919011,216.9,2.75,5.21,95.62,-97.45397733,31.64918517,216.9,0,5.17,96.09,-97.45398214,31.64918023,216.9,-2.75,5.22,95.46
141,-97.45397253,31.64919011,216.9,2.75,5.25,95.58,-97.45397733,31.64918517,216.9,0,5.27,96.07,-97.45398214,31.64918023,216.9,-2.75,5.28,95.46
142,-97.45397253,31.64919011,216.9,2.75,5.22,95.57,-97.45397733,31.64918517,216.9,0,5.23,96.09,-97.45398214,31.64918023,216.9,-2.75,5.31,95.47
143,-97.45397253,31.64919011,216.9,2.75,5.27,95.57,-97.45397733,31.64918517,216.9,0,5.19,96.11,-97.45398214,31.64918023,216.9,-2.75,5.26,95.47
144,-97.45397253,31.64919011,216.9,2.75,5.25,95.56,-97.45397733,31.64918517,216.9,0,5.22,96.11,-97.45398214,31.64918023,216.9,-2.75,5.19,95.48
145,-97.45397253,31.64919011,216.9,2.75,5.21,95.58,-97.45397733,31.64918517,216.9,0,5.25,96.11,-97.45398214,31.64918023,216.9,-2.75,5.21,95.48
146,-97.45397253,31.64919011,216.9,2.75,5.24,95.59,-97.45397733,31.64918517,216.9,0,5.1,96.1,-97.45398214,31.64918023,216.9,-2.75,5.24,95.44
147,-97.45397253,31.64919011,216.9,2.75,5.23,95.59,-97.45397733,31.64918517,216.9,0,5.2,96.1,-97.45398214,31.64918023,216.9,-2.75,5.21,95.43
148,-97.45397253,31.64919011,216.9,2.75,5.17,95.58,-97.45397733,31.64918517,216.9,0,5.18,96.09,-97.45398214,31.64918023,216.9,-2.75,5.22,95.4
149,-97.45397253,31.64919011,216.9,2.75,5.23,95.58,-97.45397733,31.64918517,216.9,0,5.23,96.1,-97.45398214,31.64918023,216.9,-2.75,5.23,95.4
150,-97.45397253,31.64919011,216.9,2.75,5.16,95.59,-97.45397733,31.64918517,216.9,0,5.27,96.12,-97.45398214,31.64918023,216.9,-2.75,5.24,95.4
151,-97.45397253,31.64919011,216.9,2.75,5.17,95.59,-97.45397733,31.64918517,216.9,0,5.23,96.13,-97.45398214,31.64918023,216.9,-2.75,5.24,95.4
152,-97.45397253,31.64919011,216.9,2.75,5.21,95.57,-97.45397733,31.64918517,216.9,0,5.19,96.13,-97.45398214,31.64918023,216.9,-2.75,5.25,95.39
153,-97.45397253,31.64919011,216.9,2.75,5.27,95.52,-97.45397733,31.64918517,216.9,0,5.24,96.11,-97.45398214,31.64918023,216.9,-2.75,5.22,95.42
154,-97.45397253,31.64919011,216.9,2.75,5.19,95.51,-97.45397733,31.64918517,216.9,0,5.18,96.15,-97.45398214,31.64918023,216.9,-2.75,5.24,95.42
155,-97.45397253,31.64919011,216.9,2.75,5.21,95.49,-97.45397733,31.64918517,216.9,0,5.28,96.18,-97.45398214,31.64918023,216.9,-2.75,5.26,95.4
156,-97.45397253,31.64919011,216.9,2.75,5.2,95.48,-97.45397733,31.64918517,216.9,0,5.15,96.19,-97.45398214,31.64918023,216.9,-2.75,5.28,95.45
157,-97.45397253,31.64919011,216.9,2.75,5.19,95.48,-97.45397733,31.64918517,216.9,0,5.28,96.17,-97.45398214,31.64918023,216.9,-2.75,5.23,95.45
158,-97.45397253,31.64919011,216.9,2.75,5.2,95.48,-97.45397733,31.64918517,216.9,0,5.25,96.18,-97.45398214,31.64918023,216.9,-2.75,5.24,95.45
159,-97.45397253,31.64919011,216.9,2.75,5.18,95.53,-97.45397733,31.64918517,216.9,0,5.3,96.2,-97.45398214,31.64918023,216.9,-2.75,5.2,95.44
160,-97.45397253,31.64919011,216.9,2.75,5.19,95.49,-97.45397733,31.64918517,216.9,0,5.33,96.17,-97.45398214,31.64918023,216.9,-2.75,5.24,95.44
161,-97.45397253,31.64919011,216.9,2.75,5.19,95.48,-97.45397733,31.64918517,216.9,0,5.29,96.14,-97.45398214,31.64918023,216.9,-2.75,5.19,95.37
162,-97.45397253,31.64919011,216.9,2.75,5.26,95.5,-97.45397733,31.64918517,216.9,0,5.26,96.15,-97.45398214,31.64918023,216.9,-2.75,5.22,95.37
163,-97.45397253,31.64919011,216.9,2.75,5.24,95.5,-97.45397733,31.64918517,216.9,0,5.3,96.13,-97.45398214,31.64918023,216.9,-2.75,5.3,95.37
164,-97.45397253,31.64919011,216.9,2.75,5.21,95.5,-97.45397733,31.64918517,216.9,0,5.27,96.18,-97.45398214,31.64918023,216.9,-2.75,5.21,95.38
165,-97.45397253,31.64919011,216.9,2.75,5.21,95.5,-97.45397733,31.64918517,216.9,0,5.24,96.18,-97.45398214,31.64918023,216.9,-2.75,5.29,95.38
166,-97.45397253,31.64919011,216.9,2.75,5.2,95.54,-97.45397733,31.64918517,216.9,0,5.32,96.19,-97.45398214,31.64918023,216.9,-2.75,5.33,95.4
167,-97.45397253,31.64919011,216.9,2.75,5.24,95.54,-97.45397733,31.64918517,216.9,0,5.26,96.28,-97.45398214,31.64918023,216.9,-2.75,5.32,95.38
168,-97.45397253,31.64919011,216.9,2.75,5.22,95.53,-97.45397733,31.64918517,216.9,0,5.3,96.26,-97.45398214,31.64918023,216.9,-2.75,5.32,95.38
169,-97.45397253,31.64919011,216.9,2.75,5.23,95.47,-97.45397733,31.64918517,216.9,0,5.2,96.23,-97.45398214,31.64918023,216.9,-2.75,5.32,95.39
170,-97.45397253,31.64919011,216.9,2.75,5.18,95.5,-97.45397733,31.64918517,216.9,0,5.32,96.22,-97.45398214,31.64918023,216.9,-2.75,5.31,95.37
171,-97.45397253,31.64919011,216.9,2.75,5.28,95.54,-97.45397733,31.64918517,216.9,0,5.24,96.2,-97.45398214,31.64918023,216.9,-2.75,5.27,95.31
172,-97.45397253,31.64919011,216.9,2.75,5.2,95.66,-97.45397733,31.64918517,216.9,0,5.25,96.21,-97.45398214,31.64918023,216.9,-2.75,5.28,95.3
173,-97.45397253,31.64919011,216.9,2.75,5.23,95.66,-97.45397733,31.64918517,216.9,0,5.19,96.22,-97.45398214,31.64918023,216.9,-2.75,5.26,95.3
174,-97.45397253,31.64919011,216.9,2.75,5.22,95.68,-97.45397733,31.64918517,216.9,0,5.22,96.22,-97.45398214,31.64918023,216.9,-2.75,5.26,95.3
175,-97.45397253,31.64919011,216.9,2.75,5.24,95.65,-97.45397733,31.64918517,216.9,0,5.14,96.22,-97.45398214,31.64918023,216.9,-2.75,5.28,95.3
176,-97.45397253,31.64919011,216.9,2.75,5.21,95.65,-97.45397733,31.64918517,216.9,0,5.29,96.26,-97.45398214,31.64918023,216.9,-2.75,5.18,95.3
177,-97.45397253,31.64919011,216.9,2.75,5.24,95.67,-97.45397733,31.64918517,216.9,0,5.21,96.19,-97.45398214,31.64918023,216.9,-2.75,5.28,95.3
178,-97.45397253,31.64919011,216.9,2.75,5.21,95.7,-97.45397733,31.64918517,216.9,0,5.25,96.22,-97.45398214,31.64918023,216.9,-2.75,5.23,95.33
179,-97.45397253,31.64919011,216.9,2.75,5.19,95.71,-97.45397733,31.64918517,216.9,0,5.28,96.22,-97.45398214,31.64918023,216.9,-2.75,5.35,95.31
180,-97.45397253,31.64919011,216.9,2.75,5.21,95.74,-97.45397733,31.64918517,216.9,0,5.26,96.22,-97.45398214,31.64918023,216.9,-2.75,5.29,95.31
181,-97.45397253,31.64919011,216.9,2.75,5.27,95.74,-97.45397733,31.64918517,216.9,0,5.29,96.17,-97.45398214,31.64918023,216.9,-2.75,5.23,95.32
182,-97.45397253,31.64919011,216.9,2.75,5.27,95.73,-97.45397733,31.64918517,216.9,0,5.27,96.18,-97.45398214,31.64918023,216.9,-2.75,5.3,95.31
183,-97.45397253,31.64919011,216.9,2.75,5.19,95.72,-97.45397733,31.64918517,216.9,0,5.26,96.16,-97.45398214,31.64918023,216.9,-2.75,5.3,95.31
184,-97.45397253,31.64919011,216.9,2.75,5.19,95.72,-97.45397733,31.64918517,216.9,0,5.18,96.17,-97.45398214,31.64918023,216.9,-2.75,5.31,95.27
185,-97.45397253,31.64919011,216.9,2.75,5.22,95.71,-97.45397733,31.64918517,216.9,0,5.25,96.16,-97.45398214,31.64918023,216.9,-2.75,5.26,95.26
186,-97.45397253,31.64919011,216.9,2.75,5.22,95.69,-97.45397733,31.64918517,216.9,0,5.27,96.16,-97.45398214,31.64918023,216.9,-2.75,5.25,95.24
187,-97.45397253,31.64919011,216.9,2.75,5.16,95.68,-97.45397733,31.64918517,216.9,0,5.21,96.15,-97.45398214,31.64918023,216.9,-2.75,5.32,95.27
188,-97.45397253,31.64919011,216.9,2.75,5.23,95.63,-97.45397733,31.64918517,216.9,0,5.17,96.16,-97.45398214,31.64918023,216.9,-2.75,5.31,95.29
189,-97.45397253,31.64919011,216.9,2.75,5.24,95.64,-97.45397733,31.64918517,216.9,0,5.25,96.16,-97.45398214,31.64918023,216.9,-2.75,5.31,95.29
190,-97.45397253,31.64919011,216.9,2.75,5.21,95.67,-97.45397733,31.64918517,216.9,0,5.26,96.1,-97.45398214,31.64918023,216.9,-2.75,5.28,95.3
191,-97.45397253,31.64919011,216.9,2.75,5.23,95.67,-97.45397733,31.64918517,216.9,0,5.25,96.1,-97.45398214,31.64918023,216.9,-2.75,5.36,95.3
192,-97.45397253,31.64919011,216.9,2.75,5.24,95.61,-97.45397733,31.64918517,216.9,0,5.22,96.11,-97.45398214,31.64918023,216.9,-2.75,5.29,95.3
193,-97.45397253,31.64919011,216.9,2.75,5.21,95.62,-97.45397733,31.64918517,216.9,0,5.28,96.12,-97.45398214,31.64918023,216.9,-2.75,5.28,95.3
194,-97.45397253,31.64919011,216.9,2.75,5.21,95.62,-97.45397733,31.64918517,216.9,0,5.22,96.05,-97.45398214,31.64918023,216.9,-2.75,5.27,95.29
195,-97.45397253,31.64919011,216.9,2.75,5.2,95.62,-97.45397733,31.64918517,216.9,0,5.22,96.09,-97.45398214,31.64918023,216.9,-2.75,5.28,95.29
196,-97.45397253,31.64919011,216.9,2.75,5.18,95.61,-97.45397733,31.64918517,216.9,0,5.22,96.09,-97.45398214,31.64918023,216.9,-2.75,5.25,95.25
197,-97.45397253,31.64919011,216.9,2.75,5.24,95.62,-97.45397733,31.64918517,216.9,0,5.27,96.1,-97.45398214,31.64918023,216.9,-2.75,5.23,95.25
198,-97.45397253,31.64919011,216.9,2.75,5.24,95.62,-97.45397733,31.64918517,216.9,0,5.22,96.09,-97.45398214,31.64918023,216.9,-2.75,5.18,95.25
199,-97.45397253,31.64919011,216.9,2.75,5.24,95.65,-97.45397733,31.64918517,216.9,0,5.2,96.11,-97.45398214,31.64918023,216.9,-2.75,5.27,95.24
200,-97.45397253,31.64919011,216.9,2.75,5.23,95.65,-97.45397733,31.64918517,216.9,0,5.18,96.12,-97.45398214,31.64918023,216.9,-2.75,5.25,95.23
201,-97.45397253,31.64919011,216.9,2.75,5.18,95.68,-97.45397733,31.64918517,216.9,0,5.18,96.15,-97.45398214,31.64918023,216.9,-2.75,5.21,95.26
202,-97.45397253,31.64919011,216.9,2.75,5.2,95.7,-97.45397733,31.64918517,216.9,0,5.21,96.15,-97.45398214,31.64918023,216.9,-2.75,5.28,95.3
203,-97.45397253,31.64919011,216.9,2.75,5.2,95.68,-97.45397733,31.64918517,216.9,0,5.15,96.13,-97.45398214,31.64918023,216.9,-2.75,5.25,95.31
204,-97.45397253,31.64919011,216.9,2.75,5.24,95.69,-97.45397733,31.64918517,216.9,0,5.17,96.12,-97.45398214,31.64918023,216.9,-2.75,5.18,95.34
205,-97.45397253,31.64919011,216.9,2.75,5.26,95.69,-97.45397733,31.64918517,216.9,0,5.23,96.12,-97.45398214,31.64918023,216.9,-2.75,5.25,95.34
206,-97.45397253,31.64919011,216.9,2.75,5.26,95.67,-97.45397733,31.64918517,216.9,0,5.22,96.14,-97.45398214,31.64918023,216.9,-2.75,5.26,95.33
207,-97.45397253,31.64919011,216.9,2.75,5.22,95.67,-97.45397733,31.64918517,216.9,0,5.19,96.16,-97.45398214,31.64918023,216.9,-2.75,5.3,95.34
208,-97.45397253,31.64919011,216.9,2.75,5.25,95.67,-97.45397733,31.64918517,216.9,0,5.18,96.16,-97.45398214,31.64918023,216.9,-2.75,5.27,95.33
209,-97.45397253,31.64919011,216.9,2.75,5.27,95.62,-97.45397733,31.64918517,216.9,0,5.1,96.13,-97.45398214,31.64918023,216.9,-2.75,5.3,95.34
210,-97.45397253,31.64919011,216.9,2.75,5.23,95.63,-97.45397733,31.64918517,216.9,0,5.24,96.19,-97.45398214,31.64918023,216.9,-2.75,5.37,95.33
211,-97.45397253,31.64919011,216.9,2.75,5.28,95.65,-97.45397733,31.64918517,216.9,0,5.21,96.18,-97.45398214,31.64918023,216.9,-2.75,5.39,95.33
212,-97.45397253,31.64919011,216.9,2.75,5.27,95.64,-97.45397733,31.64918517,216.9,0,5.15,96.17,-97.45398214,31.64918023,216.9,-2.75,5.4,95.33
213,-97.45397253,31.64919011,216.9,2.75,5.28,95.65,-97.45397733,31.64918517,216.9,0,5.16,96.17,-97.45398214,31.64918023,216.9,-2.75,5.38,95.34
214,-97.45397253,31.64919011,216.9,2.75,5.22,95.65,-97.45397733,31.64918517,216.9,0,5.2,96.11,-97.45398214,31.64918023,216.9,-2.75,5.38,95.35
215,-97.45397253,31.64919011,216.9,2.75,5.26,95.67,-97.45397733,31.64918517,216.9,0,5.1,96.11,-97.45398214,31.64918023,216.9,-2.75,5.34,95.35
216,-97.45397253,31.64919011,216.9,2.75,5.24,95.67,-97.45397733,31.64918517,216.9,0,5.09,96.1,-97.45398214,31.64918023,216.9,-2.75,5.32,95.35
217,-97.45397253,31.64919011,216.9,2.75,5.24,95.67,-97.45397733,31.64918517,216.9,0,5.24,96.09,-97.45398214,31.64918023,216.9,-2.75,5.35,95.35
218,-97.45397253,31.64919011,216.9,2.75,5.22,95.63,-97.45397733,31.64918517,216.9,0,5.23,96.09,-97.45398214,31.64918023,216.9,-2.75,5.35,95.34
219,-97.45397253,31.64919011,216.9,2.75,5.17,95.62,-97.45397733,31.64918517,216.9,0,5.21,96.14,-97.45398214,31.64918023,216.9,-2.75,5.34,95.34
220,-97.45397253,31.64919011,216.9,2.75,5.25,95.63,-97.45397733,31.64918517,216.9,0,5.15,96.13,-97.45398214,31.64918023,216.9,-2.75,5.29,95.32
221,-97.45397253,31.64919011,216.9,2.75,5.19,95.64,-97.45397733,31.64918517,216.9,0,5.22,96.15,-97.45398214,31.64918023,216.9,-2.75,5.31,95.3
222,-97.45397253,31.64919011,216.9,2.75,5.31,95.62,-97.45397733,31.64918517,216.9,0,5.15,96.16,-97.45398214,31.64918023,216.9,-2.75,5.4,95.27
223,-97.45397253,31.64919011,216.9,2.75,5.25,95.69,-97.45397733,31.64918517,216.9,0,5.19,96.14,-97.45398214,31.64918023,216.9,-2.75,5.31,95.33
224,-97.45397253,31.64919011,216.9,2.75,5.27,95.65,-97.45397733,31.64918517,216.9,0,5.19,96.12,-97.45398214,31.64918023,216.9,-2.75,5.32,95.33
225,-97.45397253,31.64919011,216.9,2.75,5.27,95.69,-97.45397733,31.64918517,216.9,0,5.24,96.11,-97.45398214,31.64918023,216.9,-2.75,5.34,95.33
226,-97.45397253,31.64919011,216.9,2.75,5.27,95.68,-97.45397733,31.64918517,216.9,0,5.24,96.14,-97.45398214,31.64918023,216.9,-2.75,5.28,95.33
227,-97.45397241,31.64918999,216.9,2.75,5.25,95.71,-97.45397721,31.64918505,216.9,0,5.33,96.16,-97.45398202,31.64918011,216.9,-2.75,5.33,95.33
228,-97.45397241,31.64918999,216.9,2.75,5.29,95.71,-97.45397721,31.64918505,216.9,0,5.22,96.16,-97.45398202,31.64918011,216.9,-2.75,5.33,95.32
229,-97.45397241,31.64918999,216.9,2.75,5.29,95.71,-97.45397721,31.64918505,216.9,0,5.29,96.16,-97.45398202,31.64918011,216.9,-2.75,5.32,95.31
230,-97.45397241,31.64918999,216.9,2.75,5.25,95.72,-97.45397721,31.64918505,216.9,0,5.29,96.16,-97.45398202,31.64918011,216.9,-2.75,5.31,95.29
231,-97.45397241,31.64918999,216.9,2.75,5.28,95.73,-97.45397721,31.64918505,216.9,0,5.23,96.19,-97.45398202,31.64918011,216.9,-2.75,5.35,95.3
232,-97.45397241,31.64918999,216.9,2.75,5.23,95.72,-97.45397721,31.64918505,216.9,0,5.26,96.15,-97.45398202,31.64918011,216.9,-2.75,5.3,95.29
233,-97.45397241,31.64918999,216.9,2.75,5.23,95.73,-97.45397721,31.64918505,216.9,0,5.2,96.18,-97.45398202,31.64918011,216.9,-2.75,5.4,95.31
234,-97.45397227,31.64918984,216.9,2.75,5.21,95.73,-97.45397707,31.6491849,216.9,0,5.23,96.17,-97.45398187,31.64917997,216.9,-2.75,5.41,95.35
235,-97.45397227,31.64918984,216.9,2.75,5.29,95.72,-97.45397707,31.6491849,216.9,0,5.2,96.18,-97.45398187,31.64917997,216.9,-2.75,5.34,95.32
236,-97.45397227,31.64918984,216.9,2.75,5.22,95.71,-97.45397707,31.6491849,216.9,0,5.24,96.19,-97.45398187,31.64917997,216.9,-2.75,5.35,95.33
237,-97.45397227,31.64918984,216.9,2.75,5.23,95.75,-97.45397707,31.6491849,216.9,0,5.23,96.2,-97.45398187,31.64917997,216.9,-2.75,5.26,95.28
238,-97.45397227,31.64918984,216.9,2.75,5.19,95.75,-97.45397707,31.6491849,216.9,0,5.27,96.21,-97.45398187,31.64917997,216.9,-2.75,5.34,95.31
239,-97.45397227,31.64918984,216.9,2.75,5.23,95.75,-97.45397707,31.6491849,216.9,0,5.24,96.23,-97.45398187,31.64917997,216.9,-2.75,5.36,95.25
240,-97.45397214,31.64918977,216.9,2.75,5.21,95.76,-97.45397694,31.64918483,216.9,0,5.21,96.23,-97.45398175,31.6491799,216.9,-2.75,5.33,95.27
241,-97.45397214,31.64918977,216.9,2.75,5.23,95.74,-97.45397694,31.64918483,216.9,0,5.16,96.24,-97.45398175,31.6491799,216.9,-2.75,5.26,95.27
242,-97.45397214,31.64918977,216.9,2.75,5.26,95.81,-97.45397694,31.64918483,216.9,0,5.16,96.21,-97.45398175,31.6491799,216.9,-2.75,5.3,95.35
243,-97.45397214,31.64918977,216.9,2.75,5.23,95.82,-97.45397694,31.64918483,216.9,0,5.23,96.26,-97.45398175,31.6491799,216.9,-2.75,5.3,95.33
244,-97.45397214,31.64918977,216.9,2.75,5.26,95.81,-97.45397694,31.64918483,216.9,0,5.23,96.28,-97.45398175,31.6491799,216.9,-2.75,5.32,95.31
245,-97.45397214,31.64918977,216.9,2.75,5.28,95.81,-97.45397694,31.64918483,216.9,0,5.27,96.28,-97.45398175,31.6491799,216.9,-2.75,5.3,95.29
